27	anti b quark	-16.9	19.72	8.84	27.7508
28	b quark     	-19.35	-1.8	42.32	46.7559
28	anti b quark	-23.65	-13.2	49.68	56.7374
29	b quark     	-7.04	-29.92	-39.96	50.587
29	anti b quark	-36.96	-58.08	-14.04	70.3841
30	b quark     	41	-10.44	-42.09	59.825
30	anti b quark	9	-7.56	-26.91	29.661
31	b quark     	-10.88	-43.12	-54.02	70.0952
31	anti b quark	-6.12	-33.88	-18.98	39.5351
32	b quark     	-19.68	4.32	29.07	35.616
32	anti b quark	-21.32	19.68	21.93	36.6093
33	Tau lepton  	-40.04	58.08	-0	70.5666
33	Tau lepton  	-50.96	7.92	-40	65.2901
34	b quark     	-6.88	-20.46	-0	21.9868
34	anti b quark	-1.12	-45.54	-25	52.1308
35	b quark     	19.47	36.63	-65.12	77.3235
35	anti b quark	13.53	0.37	-22.88	26.9103
36	Tau lepton  	-4.64	-3.43	9.79	11.5019
36	Tau lepton  	-11.36	-45.57	79.21	92.1035
37	b quark     	15.6	41.25	-0.56	44.3025
37	anti b quark	10.4	13.75	-55.44	58.209
38	W boson     	-54	-21.56	-67.2	119.823
38	W boson     	-6	-55.44	-12.8	98.663
39	b quark     	0	-28.13	-19.2	34.3134
39	anti b quark	75	-0.87	-4.8	75.2746
40	b quark     	6.16	-16.74	5.7	19.1869
40	anti b quark	4.84	-14.26	4.3	16.2091
41	W boson     	-57.33	4.8	-24.57	101.855
41	W boson     	-5.67	7.2	-2.43	80.9372
42	W boson     	9	28.98	-0.48	85.9187
42	W boson     	21	34.02	-1.52	89.7865
43	b quark     	12.04	23.76	26.84	38.0441
43	anti b quark	1.96	30.24	34.16	45.855
44	b quark     	70.07	-9.6	-28.8	76.478
44	anti b quark	6.93	-22.4	-7.2	24.8817
45	b quark     	28.42	-47.31	0.67	55.3521
45	anti b quark	0.58	-35.69	66.33	75.4404
46	b quark     	23.68	25.53	-0	35.0713
46	anti b quark	13.32	43.47	-2	45.7005
47	W boson     	55.18	9.99	-1	98.0131
47	W boson     	33.82	17.01	-4	88.9386
48	b quark     	15	-26.24	11.52	32.6147
48	anti b quark	5	-37.76	20.48	43.4479
49	b quark     	6.64	5.04	-0.51	9.33936
49	anti b quark	76.36	78.96	-16.49	111.153
50	W boson     	-18.85	1.5	-35.55	89.9017
50	W boson     	-10.15	1.5	-43.45	91.9463
51	Z boson     	-6.48	19.71	0	93.5205
51	Z boson     	-17.52	7.29	39	100.979
52	b quark     	-10.12	22.94	58.46	63.7472
52	anti b quark	-12.88	39.06	15.54	44.1649
53	b quark     	-30.21	-45.9	35.28	65.434
53	anti b quark	-26.79	-8.1	27.72	39.6129
54	b quark     	0.14	-9.92	-17.25	20.3337
54	anti b quark	1.86	-52.08	-51.75	73.5617
55	W boson     	-8.7	8.71	-75.68	111.085
55	W boson     	-6.3	4.29	-10.32	81.3974
56	b quark     	-1.89	11.44	5.55	13.5174
56	anti b quark	-61.11	76.56	31.45	102.968
57	b quark     	-3.52	-6.2	-46.74	47.465
57	anti b quark	-7.48	-3.8	-35.26	36.4847
58	b quark     	-24.57	16.56	-44.08	53.277
58	anti b quark	-38.43	52.44	-13.92	66.6187
59	Tau lepton  	-47.79	-23.04	65.6	84.3874
59	Tau lepton  	-33.21	-8.96	14.4	37.3323
60	W boson     	20.79	5.28	-18.48	85.2206
60	W boson     	42.21	42.72	-47.52	111.022
61	b quark     	-18.98	-31.92	-31.11	48.6254
61	anti b quark	-54.02	-44.08	-29.89	75.9743
62	b quark     	47.32	20	24.44	57.0436
62	anti b quark	43.68	60	27.56	79.2778
63	b quark     	24.36	-22.75	10.88	35.3103
63	anti b quark	33.64	-68.25	53.12	92.892
64	b quark     	-27	-19.8	43.66	55.1789
64	anti b quark	-3	-70.2	15.34	72.0405
65	b quark     	36.48	3	-9.5	38.0462
65	anti b quark	27.52	3	-0.5	28.0013
66	b quark     	83.52	-24.36	-0.4	87.1013
66	anti b quark	3.48	-17.64	-0.6	18.4692
67	b quark     	75.65	10.08	-14.19	77.739
67	anti b quark	13.35	5.92	-28.81	32.5693
68	b quark     	-76.5	0.08	3	76.6729
68	anti b quark	-8.5	7.92	57	58.3219
69	W boson     	3.68	31.08	-49.58	99.4919
69	W boson     	42.32	52.92	-24.42	107.93
70	b quark     	19.53	2.21	-75.66	78.2829
70	anti b quark	43.47	14.79	-2.34	46.1664
71	Z boson     	3.92	56.98	33.84	112.796
71	Z boson     	52.08	17.02	13.16	107.195
72	Tau lepton  	-23.76	40.12	40.47	61.7667
72	Tau lepton  	-48.24	27.88	30.53	63.5581
73	W boson     	-31.68	21.34	3.3	89.0553
73	W boson     	-4.32	0.66	18.7	82.6422
74	b quark     	10.14	-11.27	1.08	15.763
74	anti b quark	28.86	-11.73	4.92	31.8146
75	b quark     	9.35	-2.88	16.74	19.8347
75	anti b quark	1.65	-45.12	76.26	88.722
76	b quark     	-11.76	-12.87	10.56	20.8067
76	anti b quark	-30.24	-0.13	77.44	83.24
77	b quark     	-20.72	53.94	-42.24	71.6975
77	anti b quark	-7.28	8.06	-53.76	55.0052
78	W boson     	7.04	-12.22	40.04	90.9012
78	W boson     	24.96	-0.78	11.96	85.0153
79	b quark     	-40.47	-6.15	4.23	41.3643
79	anti b quark	-30.53	-34.85	4.77	46.7635
80	b quark     	-1.89	8.26	2.28	9.71959
80	anti b quark	-19.11	5.74	0.72	20.3993
81	b quark     	19.44	13.42	-2.58	24.1276
81	anti b quark	7.56	8.58	-0.42	12.1827
82	W boson     	7.56	29.67	-46.08	97.5796
82	W boson     	1.44	39.33	-17.92	91.2743
83	b quark     	-3.33	8.33	11.73	15.3474
83	anti b quark	-5.67	8.67	57.27	58.3493
84	b quark     	-63.9	7.82	-62.37	89.7321
84	anti b quark	-7.1	15.18	-14.63	22.6352
85	b quark     	0.8	-10.67	-33.82	35.7177
85	anti b quark	9.2	-0.33	-55.18	56.0986
86	Tau lepton  	-37.12	30.09	-16.65	50.6328
86	Tau lepton  	-26.88	20.91	-28.35	44.3468
87	b quark     	17.28	5.5	1.32	18.6565
87	anti b quark	0.72	44.5	10.68	45.9598
88	b quark     	24.08	1.94	-17.52	30.1336
88	anti b quark	61.92	0.06	-6.48	62.3983
89	b quark     	-10.36	-0.44	0.9	11.2163
89	anti b quark	-26.64	-3.56	9.1	28.6818
90	W boson     	-23.1	54.72	-18.04	101.559
90	W boson     	-9.9	17.28	-22.96	85.9344
91	b quark     	-41.36	-21.85	1.56	46.9891
91	anti b quark	-2.64	-1.15	4.44	6.74375
92	b quark     	-43.4	49.7	-2.52	66.1625
92	anti b quark	-18.6	21.3	-39.48	48.7421
93	b quark     	-0.5	-22.11	67.5	71.1535
93	anti b quark	-0.5	-44.89	7.5	45.7065
94	b quark     	48.16	-10.71	21.6	54.0196
94	anti b quark	37.84	-10.29	38.4	55.0435
95	b quark     	10.05	-16.5	14.72	24.6456
95	anti b quark	4.95	-8.5	31.28	33.0555
96	W boson     	-11.04	0.42	-76.44	111.472
96	W boson     	-36.96	41.58	-21.56	100.104
97	b quark     	-38.22	60.16	-41.6	82.6319
97	anti b quark	-3.78	33.84	-22.4	40.9715
98	Tau lepton  	-0.92	4.83	-39.16	39.5074
98	Tau lepton  	-1.08	64.17	-49.84	81.2781
99	b quark     	26.6	20.15	-27.52	43.4558
99	anti b quark	43.4	10.85	-36.48	57.8753
100	b quark     	-66.93	2.34	32.85	74.7107
100	anti b quark	-2.07	3.66	12.15	13.5194
101	b quark     	0.6	-19.36	43.4	47.7096
101	anti b quark	3.4	-2.64	26.6	27.2683
102	b quark     	-31.27	49.8	-9.8	59.7609
102	anti b quark	-27.73	10.2	-25.2	39.0577
103	W boson     	0.79	4.4	67.34	104.955
103	W boson     	78.21	83.6	6.66	140.04
104	b quark     	52.92	4.76	1.2	53.3113
104	anti b quark	45.08	29.24	4.8	54.1082
105	Tau lepton  	-31.5	-29.1	-0.86	42.9296
105	Tau lepton  	-38.5	-0.9	-1.14	38.5683
106	W boson     	57.66	-4.29	-41.89	107.512
106	W boson     	4.34	-8.71	-17.11	82.755
107	b quark     	-5.61	-11.28	-2	13.4232
107	anti b quark	-45.39	-35.72	-48	75.2173
108	b quark     	-35.36	61.56	-0.58	71.118
108	anti b quark	-32.64	14.44	-0.42	35.9379
109	W boson     	-0.79	22.77	13.05	84.5597
109	W boson     	-78.21	76.23	1.95	135.619
110	W boson     	5.31	-5.34	4.98	80.8855
110	W boson     	53.69	-0.66	1.02	96.6697
111	W boson     	30.1	14.16	-9.69	87.5292
111	W boson     	39.9	9.84	-9.31	90.7549
112	b quark     	39.65	1.12	8.69	40.8211
112	anti b quark	21.35	54.88	2.31	59.08
113	Tau lepton  	10.79	-48.91	-65.7	82.6333
113	Tau lepton  	2.21	-24.09	-7.3	25.3309
114	b quark     	-39.69	-1.2	0	39.9275
114	anti b quark	-23.31	-0.8	95	97.9105
115	b quark     	-13.44	80.1	-14.08	82.537
115	anti b quark	-42.56	8.9	-29.92	52.9457
116	b quark     	-24.79	36	-3.8	44.0733
116	anti b quark	-42.21	4	-0.2	42.6051
117	Tau lepton  	0	-45.36	27	52.8175
117	Tau lepton  	0	-26.64	27	37.9716
118	b quark     	-16.17	-23.8	-10.56	30.9337
118	anti b quark	-60.83	-10.2	-1.44	61.8375
119	W boson     	-58.4	5.98	-18.49	101.238
119	W boson     	-14.6	20.02	-24.51	87.6108
120	Tau lepton  	0	2.2	-45.6	45.6876
120	Tau lepton  	0	19.8	-49.4	53.2499
121	W boson     	-33.6	-35	80.19	123.472
121	W boson     	-36.4	-15	18.81	91.4588
122	b quark     	-3.84	-5.52	-25.38	26.5863
122	anti b quark	-20.16	-17.48	-28.62	39.3517
123	Tau lepton  	59.29	43.5	-2.67	73.606
123	Tau lepton  	17.71	14.5	-0.33	22.9599
124	b quark     	26.24	-10.8	14.96	32.3489
124	anti b quark	14.76	-79.2	2.04	80.6978
125	b quark     	-26.86	-4.15	-40.85	49.243
125	anti b quark	-7.14	-0.85	-2.15	8.59052
126	W boson     	59.15	-11.4	2.85	100.488
126	W boson     	5.85	-7.6	92.15	122.656
127	b quark     	58.93	77.43	-15	98.5425
127	anti b quark	12.07	9.57	-45	47.7466
128	W boson     	47.52	62.37	-49.88	122.87
128	W boson     	24.48	0.63	-8.12	84.4189
129	W boson     	29.64	7.28	-0.45	85.9807
129	W boson     	46.36	44.72	-14.55	104.028
130	b quark     	-2.59	-8.1	1.14	9.54411
130	anti b quark	-34.41	-21.9	17.86	44.7226
131	b quark     	60.04	42.21	-10.83	74.3051
131	anti b quark	18.96	24.79	-8.17	32.5307
132	b quark     	48.96	29.1	90.24	106.792
132	anti b quark	23.04	0.9	5.76	24.1309
133	b quark     	23.68	-18.29	-1.48	30.2478
133	anti b quark	13.32	-12.71	-2.52	19.047
134	Tau lepton  	-66.75	85.54	1.92	108.533
134	Tau lepton  	-22.25	8.46	6.08	24.6324
135	b quark     	5.04	49.68	36.98	62.2776
135	anti b quark	50.96	4.32	49.02	70.9649
136	b quark     	-13.8	25.73	-70	75.9602
136	anti b quark	-9.2	5.27	-30	32.0918
137	b quark     	-1.28	5.82	28.8	29.7056
137	anti b quark	-2.72	0.18	3.2	5.92817
138	W boson     	-73.71	9.69	-16.5	110.726
138	W boson     	-17.29	41.31	-38.5	99.7429
139	b quark     	16.32	34.96	-22.25	44.7334
139	anti b quark	34.68	57.04	-66.75	94.495
140	b quark     	14.44	-19.74	-4.8	25.2724
140	anti b quark	23.56	-74.26	-11.2	78.8196
141	b quark     	15.6	8.67	19.2	26.5451
141	anti b quark	23.4	42.33	20.8	52.8157
142	b quark     	-12.32	-9.86	-10.14	19.217
142	anti b quark	-43.68	-48.14	-2.86	65.2001
143	W boson     	-10.2	-0.45	0.48	81.0273
143	W boson     	-9.8	-2.55	11.52	81.8303
144	Z boson     	2.52	1.8	21.96	93.848
144	Z boson     	4.48	88.2	14.04	127.719
145	b quark     	-21.58	33	1.9	39.6961
145	anti b quark	-4.42	42	36.1	55.7155
146	b quark     	25.65	-3.44	22.5	34.5468
146	anti b quark	69.35	-4.56	67.5	96.9739
147	W boson     	-0.31	-53.04	1.87	96.3212
147	W boson     	-30.69	-24.96	9.13	90.051
148	b quark     	-17.8	-46.2	-5.46	49.9856
148	anti b quark	-2.2	-37.8	-20.54	43.2787
149	b quark     	16.65	1.56	4.62	17.8458
149	anti b quark	28.35	0.44	1.38	28.6931
150	b quark     	15.4	-31.68	-0	35.4719
150	anti b quark	28.6	-4.32	-4	29.4974
151	b quark     	-65.28	64.6	36.85	99.0456
151	anti b quark	-2.72	11.4	18.15	22.0058
152	W boson     	79.21	-7	7.04	113.286
152	W boson     	9.79	-63	8.96	102.986
153	b quark     	25.65	-1.08	1.74	26.0689
153	anti b quark	69.35	-25.92	1.26	74.1642
154	b quark     	3.72	17.28	40.42	44.3135
154	anti b quark	89.28	78.72	6.58	119.283
155	W boson     	23.78	-20.01	-63.24	106.893
155	W boson     	34.22	-8.99	-29.76	92.7277
156	b quark     	10.2	16.8	-1.29	20.135
156	anti b quark	6.8	53.2	-1.71	53.8226
157	b quark     	88.11	4.14	-17.68	90.0587
157	anti b quark	0.89	41.86	-34.32	54.299
158	b quark     	33.25	1.6	6.56	34.1852
158	anti b quark	1.75	0.4	1.44	4.77163
159	b quark     	-5.6	7.7	-35.72	37.2027
159	anti b quark	-64.4	62.3	-40.28	98.329
160	b quark     	-9.57	19.8	15.37	27.1539
160	anti b quark	-1.43	16.2	37.63	41.2065
161	b quark     	-6.63	22.75	-17.82	29.9423
161	anti b quark	-44.37	12.25	-48.18	66.7648
162	b quark     	28.8	42.18	0.78	51.2511
162	anti b quark	43.2	31.82	1.22	53.8304
163	b quark     	-20.67	-31.02	11.34	39.1862
163	anti b quark	-32.33	-1.98	2.66	32.7673
164	b quark     	18.62	0	-38.72	43.1673
164	anti b quark	30.38	11	-5.28	33.0045
165	Tau lepton  	-64.5	13.02	2.16	65.8604
165	Tau lepton  	-10.5	17.98	0.84	20.9139
166	W boson     	-3.4	-44.16	-8.91	92.2063
166	W boson     	-6.6	-24.84	-72.09	110.989
167	b quark     	5.94	-23.04	0	24.1578
167	anti b quark	48.06	-72.96	50	100.749
168	b quark     	-14	-17.42	-73.26	76.707
168	anti b quark	-36	-8.58	-0.74	37.251
169	b quark     	2.25	-37.52	-0.57	37.8234
169	anti b quark	0.75	-29.48	-2.43	29.8833
170	b quark     	7.2	21	32.34	39.4485
170	anti b quark	64.8	29	65.66	96.7923
171	Tau lepton  	-32.39	-8.93	2.88	33.7684
171	Tau lepton  	-8.61	-10.07	5.12	14.3145
172	b quark     	-1.88	-7.92	-22.79	24.5584
172	anti b quark	-0.12	-28.08	-30.21	41.4562
173	b quark     	8.46	-2.43	-27.84	29.496
173	anti b quark	85.54	-0.57	-4.16	85.7449
174	b quark     	-25.6	3.43	-36.58	44.9744
174	anti b quark	-38.4	3.57	-22.42	44.8044
175	b quark     	39.2	90.16	-15.54	99.6214
175	anti b quark	40.8	7.84	-5.46	42.1116
176	b quark     	3.15	85.26	-49.92	98.9377
176	anti b quark	1.85	1.74	-28.08	28.5028
177	b quark     	-23.56	-0.16	-14.21	27.8298
177	anti b quark	-14.44	-15.84	-34.79	41.076
178	b quark     	-11.04	-55.5	4.65	56.9318
178	anti b quark	-34.96	-18.5	88.35	96.8899
179	b quark     	6.4	-12.75	-8.93	17.3419
179	anti b quark	25.6	-72.25	-38.07	85.6868
180	b quark     	-30.82	-1.17	-60.68	68.1966
180	anti b quark	-36.18	-37.83	-21.32	56.6755
181	Tau lepton  	53.28	-25	10.8	59.8628
181	Tau lepton  	18.72	-25	7.2	32.1004
182	b quark     	-16.34	34.8	-29.24	48.4818
182	anti b quark	-26.66	25.2	-13.76	39.4031
183	Tau lepton  	56.12	52.44	6.44	77.0976
183	Tau lepton  	35.88	4.56	7.56	36.9929
184	W boson     	-6.16	-5.9	1.65	80.8481
184	W boson     	-37.84	-53.1	31.35	108.145
185	b quark     	-14.04	23.1	48.45	55.6382
185	anti b quark	-63.96	9.9	46.55	79.8327
186	b quark     	66.75	28.62	-45.08	85.5824
186	anti b quark	22.25	25.38	-52.92	62.9063
187	Tau lepton  	35.04	-43.68	4.38	56.1968
187	Tau lepton  	37.96	-4.32	68.62	78.5588
188	b quark     	-20.64	66.24	-29.4	75.4691
188	anti b quark	-27.36	29.76	-0.6	40.6455
189	Tau lepton  	-17.28	-1.75	-24.5	30.0843
189	Tau lepton  	-0.72	-3.25	-24.5	24.7888
190	W boson     	-5.22	-44.16	38.8	99.7183
190	W boson     	-12.78	-24.84	1.2	85.1043
191	Tau lepton  	56.8	26.66	0.59	62.7734
191	Tau lepton  	14.2	16.34	58.41	62.3179
192	b quark     	-21.6	-1.1	36.49	42.6235
192	anti b quark	-2.4	-8.9	4.51	11.0807
193	b quark     	23.31	-69.56	60.9	95.4371
193	anti b quark	13.69	-4.44	26.1	30.0967
194	Tau lepton  	-3.42	-10.95	-24.42	27.0387
194	Tau lepton  	-5.58	-4.05	-41.58	42.1852
195	Z boson     	-3.99	72.21	0.34	116.387
195	Z boson     	-53.01	14.79	16.66	107.805
196	W boson     	49.47	-57.33	-12.4	111.125
196	W boson     	47.53	-33.67	-7.6	99.5564
197	b quark     	6.86	31.08	5.2	32.5198
197	anti b quark	91.14	42.92	14.8	101.907
198	b quark     	-6.48	9.87	-0.88	12.556
198	anti b quark	-29.52	37.13	-10.12	48.6822
199	Z boson     	51.85	24.84	-22.96	110.219
199	Z boson     	9.15	44.16	-18.04	103.319
200	b quark     	9.86	3.22	48.23	49.5095
200	anti b quark	48.14	19.78	42.77	67.4941
201	W boson     	-1.68	-46.15	5.85	92.886
201	W boson     	-54.32	-18.85	7.15	99.0861
202	b quark     	-9.72	-62.64	29.48	70.0342
202	anti b quark	-8.28	-24.36	14.52	29.8374
203	b quark     	31.62	-53.96	-34.1	71.3568
203	anti b quark	2.38	-17.04	-20.9	27.3918
204	b quark     	-62.16	-63.18	2.38	88.7621
204	anti b quark	-11.84	-14.82	31.62	37.1095
205	Tau lepton  	-57.6	12.09	19.36	61.983
205	Tau lepton  	-22.4	26.91	2.64	35.1572
206	b quark     	-9	-54	-0.69	54.9085
206	anti b quark	-36	-36	-2.31	51.1352
207	b quark     	-14.26	31.74	-10.56	36.6027
207	anti b quark	-31.74	14.26	-21.44	41.0843
208	b quark     	-6.16	11.21	27.72	30.8136
208	anti b quark	-49.84	47.79	71.28	99.3289
209	b quark     	95.04	-51	-5.29	108.07
209	anti b quark	3.96	-49	-17.71	52.4194
210	b quark     	31.08	36.48	-24.36	53.9225
210	anti b quark	52.92	39.52	-3.64	66.2803
211	b quark     	-82.77	-0.95	-73.04	110.472
211	anti b quark	-6.23	-18.05	-14.96	24.6148
212	W boson     	-20.4	-22.75	-4.62	86.1163
212	W boson     	-64.6	-12.25	-72.38	126.582
213	b quark     	-19.32	-1.04	81.48	83.8499
213	anti b quark	-3.68	-2.96	15.52	16.7525
214	b quark     	3.66	-18.7	0.31	19.5104
214	anti b quark	2.34	-66.3	30.69	73.2155
215	W boson     	23.7	2.22	15.64	85.277
215	W boson     	55.3	71.78	1.36	121.133
216	b quark     	-4.3	22.88	4.75	24.1251
216	anti b quark	-0.7	29.12	90.25	94.9263
217	b quark     	5.4	79.38	-49.3	93.6926
217	anti b quark	6.6	1.62	-8.7	11.8045
218	b quark     	-1.62	23.8	48.91	54.5777
218	anti b quark	-52.38	61.2	24.09	84.1838
219	W boson     	-26.64	7.2	9.62	85.5279
219	W boson     	-10.36	72.8	3.38	108.993
220	b quark     	36.72	1.88	25.55	44.9685
220	anti b quark	14.28	0.12	47.45	49.7283
221	b quark     	21.84	50.96	-7.68	56.1281
221	anti b quark	20.16	47.04	-24.32	56.8166
222	b quark     	78.21	-24.8	-45.12	93.729
222	anti b quark	20.79	-55.2	-2.88	59.2033
223	b quark     	-3.36	-29.4	-8.16	30.9791
223	anti b quark	-20.64	-68.6	-39.84	82.0772
224	b quark     	-3.72	-3.2	-0.58	6.47203
224	anti b quark	-89.28	-28.8	-1.42	93.914
225	b quark     	29.9	-27.93	47.52	62.8468
225	anti b quark	35.1	-21.07	24.48	47.8821
226	b quark     	-0.63	-0.32	12.96	13.6357
226	anti b quark	-0.37	-7.68	35.04	36.1164
227	b quark     	0	-60.59	-60.8	85.9375
227	anti b quark	88	-12.41	-15.2	90.2581
228	W boson     	30.21	11.44	1.17	86.6362
228	W boson     	22.79	1.56	37.83	91.7272
229	b quark     	3.72	-24.5	-32.9	41.4001
229	anti b quark	58.28	-25.5	-61.1	88.3034
230	b quark     	-52.93	26.23	1.2	59.2327
230	anti b quark	-26.07	34.77	38.8	58.4081
231	Tau lepton  	-23.04	-0.44	-29.7	37.6335
231	Tau lepton  	-40.96	-10.56	-24.3	48.8147
232	b quark     	2.85	-10.92	-6.36	13.6122
232	anti b quark	54.15	-2.08	-46.64	71.6192
233	Z boson     	16.5	-0	-22.31	95.3184
233	Z boson     	5.5	-6	-74.69	118.154
234	b quark     	8.8	3.19	85.54	86.1521
234	anti b quark	7.2	25.81	5.46	27.6637
235	b quark     	-6.02	48.8	20.06	53.2687
235	anti b quark	-79.98	12.2	38.94	89.8857
236	b quark     	1.92	-63.08	68.53	93.2556
236	anti b quark	6.08	-19.92	8.47	22.8689
237	b quark     	63.84	35.88	-11.2	74.2013
237	anti b quark	12.16	16.12	-28.8	35.4208
238	b quark     	5.58	-53.94	-74.7	92.4025
238	anti b quark	25.42	-33.06	-15.3	44.6173
239	b quark     	1.65	-7.02	6.65	10.6629
239	anti b quark	3.35	-18.98	88.35	90.5243
240	b quark     	-66.24	0.82	15.84	68.2407
240	anti b quark	-5.76	0.18	72.16	72.5103
241	b quark     	-4.9	18.91	-19.5	27.9163
241	anti b quark	-2.1	12.09	-19.5	23.4158
242	W boson     	20.91	8.06	-40.95	92.9518
242	W boson     	20.09	17.94	-24.05	88.1181
243	b quark     	-14.44	67.64	28.13	74.7827
243	anti b quark	-61.56	21.36	0.87	65.3002
244	b quark     	-6.6	-78.4	-54.51	95.8067
244	anti b quark	-53.4	-1.6	-14.49	55.5117
245	Tau lepton  	10.01	-25.08	-21.87	34.7945
245	Tau lepton  	0.99	-18.92	-59.13	62.1165
246	W boson     	-0	3.44	-40.95	90.2756
246	W boson     	-18	39.56	-4.05	91.4677
247	Tau lepton  	-68	-0.93	51.8	85.5059
247	Tau lepton  	-12	-92.07	18.2	94.6323
248	b quark     	25.11	-3.95	-37.62	45.5944
248	anti b quark	5.89	-1.05	-28.38	29.3034
249	W boson     	4.64	47.3	66.12	114.419
249	W boson     	3.36	7.7	20.88	83.4715
250	W boson     	26	-0.85	9.57	85.025
250	W boson     	14	-0.15	1.43	81.6028
251	W boson     	7.59	31.36	52.8	101.439
251	W boson     	15.41	66.64	2.2	105.566
252	b quark     	-4.16	-2.79	67.34	67.6553
252	anti b quark	-21.84	-0.21	6.66	23.2133
253	b quark     	-25.5	-32.68	-32.66	52.9375
253	anti b quark	-25.5	-53.32	-38.34	70.5741
254	W boson     	-34.56	-19.5	-68.8	113
254	W boson     	-13.44	-45.5	-17.2	94.9087
255	b quark     	-4.24	61.11	-7.29	61.8306
255	anti b quark	-48.76	1.89	-19.71	52.7927
256	W boson     	-11.78	-3.76	-52.64	96.8753
256	W boson     	-50.22	-0.24	-3.36	94.8385
257	b quark     	3.51	58.48	-16.43	60.9889
257	anti b quark	23.49	9.52	-36.57	44.6906
258	b quark     	-40.81	-33.15	-18.45	55.8771
258	anti b quark	-36.19	-31.85	-26.55	55.1952
259	W boson     	-45.6	-13.6	44.16	103.322
259	W boson     	-49.4	-20.4	19.84	98.5449
260	b quark     	-27.69	-67.89	34.3	81.054
260	anti b quark	-11.31	-25.11	14.7	31.4959
261	Tau lepton  	-36.58	-0.85	-10.71	38.1664
261	Tau lepton  	-25.42	-16.15	-6.29	30.8175
262	b quark     	-13.2	11.04	-55.76	58.5045
262	anti b quark	-52.8	36.96	-26.24	69.7129
263	b quark     	-5.52	-4.65	-12.35	14.9026
263	anti b quark	-40.48	-10.35	-6.65	42.5141
264	W boson     	13.42	18.9	-23.24	86.8237
264	W boson     	8.58	35.1	-59.76	106.479
265	b quark     	-75.2	-12.24	-26	80.6122
265	anti b quark	-18.8	-55.76	-24	63.6874
266	b quark     	44.89	-58.56	35.28	81.8934
266	anti b quark	22.11	-37.44	27.72	51.7347
267	W boson     	5.55	-10.89	7.04	81.6082
267	W boson     	31.45	-22.11	36.96	96.4621
268	b quark     	-48.4	-5.32	2.08	48.9148
268	anti b quark	-6.6	-22.68	13.92	27.7341
269	b quark     	-19	-25.37	-30.68	44.31
269	anti b quark	-81	-33.63	-21.32	90.3548
270	b quark     	-34.44	56.88	-6.16	66.9094
270	anti b quark	-6.56	15.12	-81.84	83.5877
271	b quark     	8.7	-1.74	6.84	11.9572
271	anti b quark	21.3	-0.26	5.16	22.3127
272	Tau lepton  	78.32	3.24	21.42	81.2803
272	Tau lepton  	9.68	50.76	12.58	53.2136
